gram,TF,DF,TF_IDF
果與,23,23,5.394624334
形態,18,18,5.391546398
能低,12,12,5.336701098
後交,25,25,5.390505034
生展,14,14,5.364859185
電三,14,13,5.433931637
建商,18,15,5.570121685
延至,27,26,5.424226499
易不,12,12,5.336701098
協定,66,35,5.926244974
盤被,13,13,5.352440986
前投,29,28,5.41421051
漁牧,26,26,5.387660465
前僅,12,12,5.336701098
油氣,13,13,5.352440986
養老,11,11,5.316849281
即反,14,14,5.364859185
個基,36,18,6.111200979
兩月,12,11,5.415270365
周跌,23,18,5.646042852
擊下,20,18,5.50093612
品以,14,14,5.364859185
同等,14,13,5.433931637
息公,13,13,5.352440986
遠超,16,16,5.382005389
打敗,20,19,5.446905415
修憲,14,11,5.589634657
逐年,15,14,5.439760809
示去,16,14,5.509826598
出兩,11,11,5.316849281
步止,14,14,5.364859185
行風,13,11,5.505808987
價行,18,14,5.637696919
間投,15,13,5.509797617
晶與,16,16,5.382005389
體製,16,15,5.443784059
小米,42,22,6.042630067
利轉,16,16,5.382005389
或法,14,14,5.364859185
英股,33,28,5.537595732
二亞,14,14,5.364859185
影中,13,13,5.352440986
勢櫃,31,31,5.367767277
影小,18,17,5.447530344
局強,11,11,5.316849281
宏大,15,14,5.439760809
回為,21,21,5.396126996
各級,45,33,5.644442538
級均,44,32,5.659006466
上趨,25,24,5.433017553
勢暫,27,25,5.465640743
易收,15,15,5.3745581
與創,19,17,5.504248094
點這,14,14,5.364859185
慮再,11,11,5.316849281
現創,17,16,5.446295215
回翻,17,17,5.387569862
繪圖,25,19,5.676306889
分利,17,13,5.647429583
易威,11,11,5.316849281
敦南,20,20,5.395646762
雙十,16,12,5.657385355
紅一,13,13,5.352440986
也對,22,22,5.395748613
度因,22,22,5.395748613
的速,15,15,5.3745581
方中,16,14,5.509826598
存貨,13,12,5.42592611
三在,19,16,5.564245258
續五,15,14,5.439760809
撐後,23,21,5.487932756
十月,21,12,5.960514642
後三,22,22,5.395748613
但跌,12,12,5.336701098
短紅,11,11,5.316849281
上應,17,17,5.387569862
上後,26,26,5.387660465
利公,26,19,5.716627523
點看,21,21,5.396126996
但此,11,11,5.316849281
轉移,31,28,5.477894588
款的,16,16,5.382005389
和市,13,13,5.352440986
收出,14,12,5.508535567
漲先,17,17,5.387569862
期量,16,16,5.382005389
上時,14,14,5.364859185
在十,12,11,5.415270365
於所,22,21,5.443073483
紅三,12,11,5.415270365
群與,16,15,5.443784059
強上,17,17,5.387569862
初期,20,19,5.446905415
業持,12,11,5.415270365
等非,15,15,5.3745581
低也,11,11,5.316849281
市則,15,14,5.439760809
險選,11,11,5.316849281
會分,11,11,5.316849281
資並,18,18,5.391546398
注美,18,18,5.391546398
段性,11,11,5.316849281
紅受,11,11,5.316849281
群華,15,15,5.3745581
長和,20,19,5.446905415
國資,18,17,5.447530344
具報,20,18,5.50093612
垂直,12,12,5.336701098
告看,13,11,5.505808987
較少,12,12,5.336701098
力並,14,14,5.364859185
局對,11,11,5.316849281
困境,23,21,5.487932756
國台,22,19,5.54488851
檔中,22,20,5.492707777
黑盤,21,21,5.396126996
力以,15,15,5.3745581
盤調,20,17,5.558055931
面人,15,13,5.509797617
布業,13,12,5.42592611
動二,15,15,5.3745581
高造,13,13,5.352440986
華紙,34,34,5.352645999
戰在,12,12,5.336701098
投控,80,76,5.124243215
表達,15,14,5.439760809
續破,17,16,5.446295215
電容,41,35,5.491667288
議美,20,20,5.395646762
化和,16,13,5.580765502
盤滬,23,21,5.487932756
天津,15,12,5.585443133
地熱,20,20,5.395646762
長朱,11,11,5.316849281
份亦,12,11,5.415270365
部發,15,11,5.66767449
勢略,15,15,5.3745581
跌或,13,12,5.42592611
友跌,18,18,5.391546398
泥和,16,15,5.443784059
幅指,12,12,5.336701098
期比,21,14,5.805049516
各漲,50,35,5.672817231
亦逐,12,12,5.336701098
值來,27,26,5.424226499
撐而,12,12,5.336701098
份以,23,23,5.394624334
綠悅,19,17,5.504248094
說今,16,16,5.382005389
能一,12,12,5.336701098
國能,14,14,5.364859185
錘小,12,11,5.415270365
化原,15,15,5.3745581
新纖,17,16,5.446295215
以量,16,16,5.382005389
判後,12,11,5.415270365
外觀,12,12,5.336701098
過期,17,12,5.724964686
回顧,28,25,5.501145833
際美,12,11,5.415270365
還算,13,13,5.352440986
市跌,17,17,5.387569862
穩萬,72,55,5.444791612
點然,14,14,5.364859185
股天,11,11,5.316849281
半來,12,12,5.336701098
盤還,16,16,5.382005389
示電,11,11,5.316849281
點工,14,14,5.364859185
漸漸,13,13,5.352440986
發投,17,15,5.508811852
方合,12,11,5.415270365
股補,12,12,5.336701098
紅日,12,12,5.336701098
前瞻,24,20,5.581317542
會隨,13,13,5.352440986
益華,11,11,5.316849281
證第,42,42,5.305951862
業公,16,16,5.382005389
院會,15,11,5.66767449
日通,11,11,5.316849281
見點,43,43,5.299709951
力同,11,11,5.316849281
海悅,21,11,6.048267967
前也,34,30,5.490251275
是持,19,18,5.447681263
外被,20,20,5.395646762
廠美,11,11,5.316849281
國當,17,16,5.446295215
上延,38,24,5.84502094
宣德,16,15,5.443784059
現或,26,25,5.428795525
大飛,13,13,5.352440986
如南,11,11,5.316849281
台虹,14,14,5.364859185
蛇尾,16,16,5.382005389
價較,14,11,5.589634657
業交,29,28,5.41421051
週將,21,21,5.396126996
併案,15,14,5.439760809
在長,13,13,5.352440986
價出,19,19,5.394173631
四維,16,15,5.443784059
也未,28,28,5.380701554
也反,14,14,5.364859185
情日,15,15,5.3745581
現使,11,11,5.316849281
以偏,11,11,5.316849281
是唯,16,16,5.382005389
鏈如,14,14,5.364859185
遭空,20,19,5.446905415
漲仍,13,13,5.352440986
的逾,43,38,5.441087333
或在,78,68,5.244536969
採掘,16,15,5.443784059
建新,20,13,5.82613874
方震,41,39,5.368875428
至午,16,12,5.657385355
稅計,13,13,5.352440986
毫無,16,15,5.443784059
戶在,11,11,5.316849281
望以,13,13,5.352440986
道的,14,13,5.433931637
望但,14,12,5.508535567
一種,13,13,5.352440986
科環,18,17,5.447530344
的各,26,24,5.471610025
等週,27,25,5.465640743
次領,14,14,5.364859185
數天,19,19,5.394173631
全線,13,13,5.352440986
率年,20,16,5.618639609
額成,16,16,5.382005389
大特,13,11,5.505808987
遭受,17,17,5.387569862
舉不,14,13,5.433931637
盪投,17,16,5.446295215
之半,15,15,5.3745581
億較,137,128,4.826482305
一帶,24,22,5.482794208
國交,13,13,5.352440986
共和,35,28,5.593782953
總理,46,34,5.630226646
民主,40,22,5.993820716
主黨,33,20,5.905621226
料加,13,13,5.352440986
致美,19,18,5.447681263
自高,18,18,5.391546398
線一,13,13,5.352440986
蓋頭,13,11,5.505808987
續季,14,13,5.433931637
自駕,14,13,5.433931637
子強,11,11,5.316849281
變為,11,11,5.316849281
揚科,13,12,5.42592611
必需,24,16,5.811983844
看個,13,13,5.352440986
特殊,17,16,5.446295215
為隨,14,14,5.364859185
方壓,35,34,5.379264882
國中,26,23,5.516246957
耶誕,41,24,5.919789697
揚明,82,71,5.229290385
攻前,11,11,5.316849281
管表,18,18,5.391546398
周來,20,15,5.683134543
會從,12,12,5.336701098
是非,12,12,5.336701098
白宮,52,44,5.438689681
起反,13,12,5.42592611
同中,16,16,5.382005389
為川,18,17,5.447530344
規範,22,14,5.855553642
頭回,21,15,5.73546834
元川,15,15,5.3745581
析川,13,12,5.42592611
關稅,408,219,4.713605491
壁壘,13,12,5.42592611
的立,28,27,5.419352621
於川,13,12,5.42592611
可考,11,11,5.316849281
於保,23,23,5.394624334
台中,21,16,5.670379497
中銀,11,11,5.316849281
遭賣,34,22,5.831237875
槓桿,19,16,5.564245258
名中,22,12,6.01237132
張元,17,13,5.647429583
化也,18,16,5.506909275
和營,13,11,5.505808987
漲此,24,23,5.43684386
已從,22,22,5.395748613
他也,13,13,5.352440986
出人,18,14,5.637696919
度破,16,14,5.509826598
著新,13,13,5.352440986
出川,12,11,5.415270365
值不,20,18,5.50093612
大權,41,41,5.312127723
科因,11,11,5.316849281
主張,19,17,5.504248094
慧洋,21,16,5.670379497
凌亂,16,16,5.382005389
幣萬,14,13,5.433931637
承銷,22,11,6.100888102
期略,14,14,5.364859185
略減,14,14,5.364859185
體獲,16,15,5.443784059
率攀,13,12,5.42592611
上川,16,16,5.382005389
再投,12,12,5.336701098
季至,11,11,5.316849281
穩高,12,11,5.415270365
期億,14,11,5.589634657
穩所,19,18,5.447681263
歸屬,26,18,5.773333744
業主,21,14,5.805049516
刪除,12,11,5.415270365
升最,21,18,5.551592123
重為,18,13,5.71028215
及費,14,14,5.364859185
體也,11,11,5.316849281
具體,18,18,5.391546398
未回,14,13,5.433931637
今台,26,23,5.516246957
到川,17,17,5.387569862
興勤,14,13,5.433931637
高明,13,12,5.42592611
業仍,14,14,5.364859185
能約,15,15,5.3745581
現近,32,32,5.362933126
動將,16,16,5.382005389
季銷,15,14,5.439760809
導向,22,21,5.443073483
訊等,16,12,5.657385355
長第,12,12,5.336701098
示明,18,17,5.447530344
出因,20,20,5.395646762
只會,11,11,5.316849281
後更,12,12,5.336701098
度在,20,20,5.395646762
週加,13,13,5.352440986
易情,14,14,5.364859185
名光,21,12,5.960514642
名電,26,11,6.289847809
為以,36,36,5.341677248
交資,23,12,6.06192248
日鉅,15,15,5.3745581
幣交,16,16,5.382005389
漲費,14,13,5.433931637
漲標,20,18,5.50093612
普可,13,11,5.505808987
普在,28,25,5.501145833
普對,25,25,5.390505034
慘跌,15,15,5.3745581
羅素,36,18,6.111200979
新今,12,12,5.336701098
今大,15,14,5.439760809
創兩,14,14,5.364859185
噴發,13,12,5.42592611
開跑,14,13,5.433931637
到帶,12,12,5.336701098
彈空,18,16,5.506909275
的擴,12,12,5.336701098
環科,11,11,5.316849281
康控,79,71,5.200240734
點深,38,37,5.360046178
紅惟,19,19,5.394173631
高深,15,14,5.439760809
金入,16,14,5.509826598
入市,31,29,5.439926319
以保,15,15,5.3745581
逾順,31,31,5.367767277
的玉,16,15,5.443784059
明光,82,71,5.229290385
光先,37,35,5.397962545
美桀,21,20,5.445333195
及系,11,11,5.316849281
中級,14,14,5.364859185
高港,12,12,5.336701098
感恩,27,21,5.649745343
前出,12,12,5.336701098
約最,13,13,5.352440986
件也,15,15,5.3745581
過蘋,20,20,5.395646762
國產,34,29,5.527522889
值可,12,11,5.415270365
攻使,15,15,5.3745581
幣一,13,12,5.42592611
僵局,20,19,5.446905415
有進,37,36,5.366541993
期油,23,17,5.704669401
時市,20,18,5.50093612
不休,11,11,5.316849281
新車,16,15,5.443784059
在兩,22,22,5.395748613
感受,17,16,5.446295215
前電,16,16,5.382005389
財年,20,12,5.90612739
期分,16,15,5.443784059
示川,14,14,5.364859185
國生,22,17,5.658038487
月時,17,15,5.508811852
後鴻,13,13,5.352440986
著手,12,11,5.415270365
現行,18,16,5.506909275
錩新,17,17,5.387569862
升與,11,11,5.316849281
黑色,14,13,5.433931637
良維,16,13,5.580765502
揚報,39,34,5.478636029
向可,14,13,5.433931637
子相,16,14,5.509826598
很有,14,14,5.364859185
方正,12,12,5.336701098
低最,22,22,5.395748613
學股,117,83,5.298251293
旺旺,27,16,5.936887731
價市,12,12,5.336701098
學類,34,29,5.527522889
標今,24,24,5.39284945
入年,23,19,5.590586895
蕭乾,38,15,6.371606323
關聯,17,15,5.508811852
業近,11,11,5.316849281
受外,29,29,5.376683647
等政,12,12,5.336701098
略見,18,18,5.391546398
人和,11,11,5.316849281
多重,19,18,5.447681263
為較,19,15,5.628115813
亦較,13,13,5.352440986
二周,11,11,5.316849281
的向,12,12,5.336701098
多金,11,11,5.316849281
揚一,12,12,5.336701098
中字,14,12,5.508535567
惟旋,13,13,5.352440986
述國,12,12,5.336701098
阻力,27,25,5.465640743
糧液,14,13,5.433931637
低上,16,16,5.382005389
鼓勵,34,28,5.566102543
日黑,16,16,5.382005389
張華,29,23,5.624573652
望仍,23,23,5.394624334
子生,27,27,5.384375435
約一,13,13,5.352440986
期建,12,12,5.336701098
護體,14,12,5.508535567
略低,26,24,5.471610025
海國,25,25,5.390505034
價而,11,11,5.316849281
盪預,16,16,5.382005389
重超,17,17,5.387569862
優惠,12,12,5.336701098
停而,13,13,5.352440986
容量,14,12,5.508535567
少的,15,15,5.3745581
更以,12,11,5.415270365
從明,12,12,5.336701098
病毒,29,25,5.53540487
板今,17,17,5.387569862
以權,12,11,5.415270365
度向,28,25,5.501145833
日微,18,18,5.391546398
偏緊,14,14,5.364859185
讓美,13,13,5.352440986
內對,12,12,5.336701098
於提,22,22,5.395748613
起到,18,18,5.391546398
到一,18,18,5.391546398
體行,12,12,5.336701098
動也,15,15,5.3745581
均創,22,22,5.395748613
量到,13,11,5.505808987
設定,16,13,5.580765502
達年,19,18,5.447681263
心而,11,11,5.316849281
及未,14,14,5.364859185
中科,21,18,5.551592123
度明,12,12,5.336701098
低在,36,33,5.438276241
今上,20,16,5.618639609
由田,25,11,6.245484126
上帶,11,11,5.316849281
導人,33,30,5.462132936
從過,12,12,5.336701098
示當,11,11,5.316849281
當台,19,17,5.504248094
下其,11,11,5.316849281
性預,37,37,5.335982387
年指,14,13,5.433931637
旺盛,12,12,5.336701098
他表,30,29,5.408832103
股牛,12,11,5.415270365
牛氣,16,13,5.580765502
長提,11,11,5.316849281
王領,26,22,5.562868392
卡及,13,13,5.352440986
則將,22,22,5.395748613
明中,18,18,5.391546398
開此,39,21,6.02084123
點滬,17,17,5.387569862
今仍,14,14,5.364859185
下且,17,17,5.387569862
普上,33,29,5.499213663
與貿,12,12,5.336701098
將衝,19,19,5.394173631
口有,12,12,5.336701098
口美,13,13,5.352440986
地股,12,12,5.336701098
方對,12,11,5.415270365
顯高,12,12,5.336701098
又將,14,14,5.364859185
於的,14,14,5.364859185
的背,16,14,5.509826598
以延,11,11,5.316849281
片大,14,14,5.364859185
元降,14,12,5.508535567
門檻,11,11,5.316849281
商公,18,13,5.71028215
新國,15,12,5.585443133
巨奇,19,19,5.394173631
膠與,16,16,5.382005389
則走,11,11,5.316849281
行週,17,17,5.387569862
售額,31,24,5.644683255
產者,15,12,5.585443133
戰萬,60,49,5.433278171
任總,21,20,5.445333195
指連,14,14,5.364859185
使股,13,13,5.352440986
安排,18,17,5.447530344
三將,11,11,5.316849281
體自,252,128,5.233746255
對年,19,19,5.394173631
環股,25,23,5.477339651
業用,15,14,5.439760809
隆等,13,13,5.352440986
來強,15,15,5.3745581
行上,18,16,5.506909275
息提,11,11,5.316849281
且週,11,11,5.316849281
麗清,24,23,5.43684386
以的,18,13,5.71028215
點強,20,20,5.395646762
統新,33,28,5.537595732
袂上,24,24,5.39284945
波音,18,15,5.570121685
群國,24,24,5.39284945
機關,30,22,5.706025511
晶股,21,20,5.445333195
賣方,36,32,5.472438569
如原,11,11,5.316849281
抱持,44,43,5.319802644
則回,18,18,5.391546398
精星,16,14,5.509826598
會同,12,11,5.415270365
期使,13,12,5.42592611
獎金,14,11,5.589634657
耳其,77,24,6.539927905
出席,44,38,5.461716028
離萬,12,12,5.336701098
算大,14,14,5.364859185
向觀,14,12,5.508535567
態以,35,35,5.347237286
化投,13,13,5.352440986
至倍,19,17,5.504248094
用新,14,13,5.433931637
而公,13,13,5.352440986
以出,13,12,5.42592611
利動,16,16,5.382005389
中被,20,20,5.395646762
可說,30,30,5.372360811
利增,31,30,5.403245361
綜觀,57,57,5.208709356
股占,18,17,5.447530344
及感,16,16,5.382005389
料來,50,49,5.278422046
步減,14,14,5.364859185
為富,22,21,5.443073483
增速,63,45,5.578248044
日橫,19,15,5.628115813
二在,13,12,5.42592611
年都,15,15,5.3745581
強資,13,13,5.352440986
包辦,15,13,5.509797617
計到,20,17,5.558055931
天回,15,14,5.439760809
達興,15,11,5.66767449
黑而,13,13,5.352440986
股即,12,11,5.415270365
工紙,20,11,5.993080002
而亞,12,12,5.336701098
來提,15,15,5.3745581
但需,21,21,5.396126996
利點,17,17,5.387569862
與低,12,11,5.415270365
元商,32,30,5.433149283
弱且,17,17,5.387569862
首個,23,21,5.487932756
分項,22,21,5.443073483
揚整,14,11,5.589634657
獅康,12,12,5.336701098
明等,11,11,5.316849281
出低,18,18,5.391546398
鐵與,12,12,5.336701098
日首,30,24,5.612418664
展今,13,12,5.42592611
化產,20,20,5.395646762
幣價,12,12,5.336701098
行程,14,13,5.433931637
線紅,33,33,5.357884881
高記,16,15,5.443784059
銅箔,43,29,5.750218605
多久,20,19,5.446905415
而本,13,13,5.352440986
則於,16,14,5.509826598
相近,13,12,5.42592611
期三,18,17,5.447530344
類走,11,11,5.316849281
強分,14,14,5.364859185
隆華,18,18,5.391546398
之不,14,12,5.508535567
條例,17,15,5.508811852
收日,31,30,5.403245361
益達,13,13,5.352440986
不見,19,18,5.447681263
心法,11,11,5.316849281
季但,11,11,5.316849281
動成,21,21,5.396126996
見當,15,15,5.3745581
在工,14,14,5.364859185
單現,27,27,5.384375435
及後,13,13,5.352440986
值走,13,13,5.352440986
分開,14,14,5.364859185
有特,13,13,5.352440986
分化,13,11,5.505808987
新動,13,12,5.42592611
日觸,22,18,5.599891161
受中,23,22,5.440217856
修復,15,14,5.439760809
貨成,19,15,5.628115813
三王,106,84,5.208469405
跌終,28,25,5.501145833
紙及,16,15,5.443784059
跌塑,23,23,5.394624334
夜美,38,36,5.390743599
當家,18,17,5.447530344
日扮,12,12,5.336701098
示因,12,12,5.336701098
好電,14,13,5.433931637
滑但,14,14,5.364859185
戰日,18,17,5.447530344
大毅,107,92,5.095803543
續沿,11,11,5.316849281
由正,12,12,5.336701098
和智,11,11,5.316849281
機出,25,23,5.477339651
邊框,15,12,5.585443133
富士,28,22,5.637005508
至的,11,11,5.316849281
的天,20,20,5.395646762
四下,13,13,5.352440986
件國,11,11,5.316849281
價提,11,11,5.316849281
續由,15,15,5.3745581
體領,13,13,5.352440986
圓電,19,19,5.394173631
水上,17,17,5.387569862
沃爾,17,15,5.508811852
也僅,15,15,5.3745581
構調,12,12,5.336701098
行指,11,11,5.316849281
月受,13,13,5.352440986
衡量,18,18,5.391546398
後向,15,15,5.3745581
中又,21,21,5.396126996
溫而,13,13,5.352440986
至台,26,26,5.387660465
數法,11,11,5.316849281
漲恆,15,15,5.3745581
指午,50,45,5.378239582
者參,14,14,5.364859185
國首,11,11,5.316849281
動反,13,13,5.352440986
訪時,12,12,5.336701098
雞年,69,32,6.077303938
有蘋,11,11,5.316849281
跌亞,16,14,5.509826598
亦回,12,12,5.336701098
光佳,36,34,5.405133837
高光,12,12,5.336701098
勢滬,19,19,5.394173631
然近,14,14,5.364859185
