gram,TF,DF,TF_IDF
對保,25,24,5.145356033
以後,19,18,5.174317574
後又,33,30,5.160007133
又將,15,15,5.113509985
將面,52,46,5.060439802
農曆,78,56,5.141459686
長假,112,82,4.915758686
假前,29,23,5.329179626
月台,115,105,4.605621933
能仍,17,17,5.120000896
仍將,137,124,4.493445235
將是,170,153,4.332871631
現優,51,48,4.994682061
優於,315,242,3.995546336
議持,13,13,5.098848254
關注,314,267,3.844664612
周末,26,22,5.273163519
的總,14,14,5.107405516
立委,39,22,5.65766383
選結,25,22,5.235970735
果台,17,17,5.120000896
電法,120,100,4.698680752
會及,14,14,5.107405516
發布,109,98,4.661615189
推估,21,20,5.166755278
的不,97,86,4.753306508
定因,108,95,4.696430793
消失,18,16,5.236362425
貶勢,14,14,5.107405516
勢預,25,23,5.189678131
期在,106,103,4.577633012
築底,78,61,5.034042064
底反,17,16,5.178726249
府也,13,13,5.098848254
也表,46,46,4.96123311
存在,58,53,4.978800434
度急,21,19,5.218485952
後勢,90,72,4.929504723
再次,145,128,4.485163576
強調,157,127,4.545041085
並不,211,192,4.130919967
觀但,14,13,5.176477967
差異,17,17,5.120000896
將推,29,29,5.081289621
推出,128,105,4.675611619
出的,110,103,4.601974206
的新,131,119,4.52130394
新產,74,70,4.822757608
品與,14,14,5.107405516
新規,14,14,5.107405516
規格,43,34,5.252380215
科技,988,593,3.007639113
策的,28,26,5.16589675
群及,16,16,5.117594894
電歐,11,11,5.071959866
週五,416,250,4.082378291
跌恐,14,14,5.107405516
低上,15,15,5.113509985
證股,11,11,5.071959866
中午,28,26,5.16589675
外在,26,25,5.139090652
在環,14,14,5.107405516
境不,12,12,5.087278495
打擊,61,52,5.041302158
股投,56,53,4.95134296
引起,34,30,5.186570169
高度,46,42,5.066434787
已進,19,18,5.174317574
止血,11,11,5.071959866
低一,70,69,4.799971306
步回,41,36,5.146266694
回升,201,169,4.28776199
升到,69,65,4.863056325
到收,15,15,5.113509985
盤僅,19,19,5.120809943
但台,150,132,4.463606908
股內,11,11,5.071959866
行總,28,25,5.207580023
選外,12,12,5.087278495
下後,15,14,5.178712693
市能,15,13,5.248749502
否止,35,35,5.042045963
面表,43,40,5.066507182
現相,216,197,4.106330161
勢蘋,29,29,5.081289621
續探,55,43,5.18608949
多檔,43,40,5.066507182
檔中,11,11,5.071959866
數也,133,126,4.453302909
點不,157,149,4.323301426
盤大,136,123,4.499906735
電富,48,47,4.970628408
金有,21,21,5.117549079
有買,29,29,5.081289621
場帶,14,13,5.176477967
殺尾,22,21,5.162071928
股收,274,230,4.00231001
會即,20,20,5.119610754
將登,30,30,5.075200555
股觀,29,29,5.081289621
望收,11,11,5.071959866
線再,48,40,5.158416824
再失,24,24,5.107314707
到上,22,20,5.211706223
五美,87,78,4.802753339
高走,323,254,3.934228796
與亞,28,27,5.125786812
於本,31,30,5.104376795
本週,186,148,4.43244478
是選,13,13,5.098848254
前最,25,23,5.189678131
一週,53,43,5.155645459
選舉,184,117,4.759338719
是影,20,20,5.119610754
勢重,17,17,5.120000896
重點,226,174,4.311378008
點市,45,44,4.994669015
場將,32,32,5.062410491
點轉,33,33,5.055759079
轉向,144,132,4.438691299
在本,54,49,5.01600622
舉行,181,160,4.306101696
行法,57,52,4.987990177
的大,153,147,4.326830078
但因,57,56,4.899293217
因近,12,12,5.087278495
日蘋,33,30,5.160007133
價未,13,13,5.098848254
場觀,118,105,4.622451443
中指,92,88,4.687137591
直逼,37,34,5.122207518
股殺,34,31,5.150520797
現撐,15,13,5.248749502
撐住,18,17,5.176983493
住台,12,12,5.087278495
電等,225,204,4.077330575
搭配,51,49,4.970436196
利超,13,13,5.098848254
利勤,24,24,5.107314707
台苯,76,72,4.806979848
鈊象,23,21,5.204615317
仁寶,196,168,4.282046717
寶等,47,47,4.953677922
等強,42,42,4.991261805
幅略,37,37,5.027895942
略為,29,28,5.118816484
時全,11,11,5.071959866
力守,388,311,3.707948468
突然,21,19,5.218485952
康舒,19,18,5.174317574
等被,11,11,5.071959866
力拉,21,20,5.166755278
漲其,115,114,4.496307419
運輸,71,58,5.02540941
及電,83,76,4.802285562
跌運,13,13,5.098848254
跌電,70,65,4.873761012
為電,35,33,5.107057344
高收,67,51,5.138881193
以低,31,29,5.141057753
出盤,59,51,5.038465109
過股,42,41,5.018715246
光力,35,34,5.07407356
材的,92,84,4.747016141
續上,99,94,4.651692691
上政,16,16,5.117594894
收台,53,50,4.97720117
現連,52,49,4.985917428
連黑,136,98,4.809121333
黑上,37,37,5.027895942
彈以,20,20,5.119610754
以中,113,109,4.544583112
線但,67,64,4.860202527
但今,51,47,5.019438402
天又,20,19,5.170869407
挫盤,31,28,5.179026022
中又,26,24,5.181905152
點且,25,25,5.102843513
且上,16,15,5.179373564
週大,17,15,5.241242886
盤受,54,53,4.922886816
迅速,68,62,4.910323164
速下,36,34,5.098474846
下走,27,24,5.217074725
並大,11,11,5.071959866
原先,87,70,4.94090064
糾結,40,38,5.064045225
位置,161,142,4.405098043
型態,124,89,4.87696902
態偏,16,16,5.117594894
空外,30,30,5.075200555
亦同,39,36,5.103487399
步轉,15,15,5.113509985
轉弱,183,153,4.375794856
弱短,19,19,5.120809943
線由,21,21,5.117549079
由空,15,14,5.178712693
控盤,36,33,5.131617249
的態,63,62,4.852823828
後不,38,35,5.11283002
測年,40,31,5.29412432
形成,200,141,4.544634383
成的,59,58,4.883691363
缺口,153,115,4.666380268
而下,29,28,5.118816484
下移,37,32,5.189825544
量增,122,95,4.778387893
五盤,13,12,5.172333377
量能,631,459,3.283752262
方反,13,13,5.098848254
道有,18,17,5.176983493
加強,40,35,5.156979234
線能,11,11,5.071959866
仍待,30,30,5.075200555
管多,14,14,5.107405516
抵抗,28,25,5.207580023
試圖,32,29,5.169510613
困境,15,15,5.113509985
且本,11,11,5.071959866
週選,42,32,5.301065741
意圖,23,21,5.204615317
但若,16,16,5.117594894
能順,12,12,5.087278495
回日,41,35,5.178232684
與點,40,34,5.189736899
卡大,15,14,5.178712693
盤恐,24,22,5.197259464
恐仍,16,16,5.117594894
彈而,12,12,5.087278495
空的,41,41,4.998693119
局面,48,44,5.047433049
面因,35,35,5.042045963
階段,240,195,4.177659624
採取,55,54,4.914998278
守的,24,24,5.107314707
的操,27,25,5.173969644
方式,61,55,4.973453345
避免,56,52,4.974077417
靜待,96,87,4.731170781
待選,12,12,5.087278495
選後,86,56,5.216843692
期但,33,30,5.160007133
但國,35,34,5.07407356
動以,17,17,5.120000896
業淡,14,14,5.107405516
淡季,114,97,4.705125608
季下,20,20,5.119610754
待國,17,16,5.178726249
穩以,18,18,5.120999547
及半,67,61,4.91912658
股反,170,153,4.332871631
彈表,27,27,5.092704336
現台,92,92,4.629921207
股經,16,15,5.179373564
顯回,25,23,5.189678131
重要,349,287,3.783983586
破短,31,30,5.104376795
否守,23,23,5.111306896
股長,16,16,5.117594894
合理,56,48,5.069610221
理預,11,11,5.071959866
估本,22,19,5.263886955
及股,34,30,5.186570169
嚴重,77,70,4.851767464
的長,46,42,5.066434787
期台,146,134,4.426444053
下緣,28,25,5.207580023
但目,42,40,5.046846618
前景,130,121,4.493937081
時大,15,15,5.113509985
盤主,21,21,5.117549079
季以,29,25,5.240010845
出貨,470,272,4.00766311
貨下,17,12,5.45739572
企業,435,311,3.75925418
利表,32,32,5.062410491
群包,49,46,5.012355876
太陽,286,133,4.846169779
現則,22,21,5.162071928
於預,162,132,4.510579899
期將,94,92,4.644511855
是較,23,22,5.156900418
有基,27,25,5.173969644
基本,476,374,3.505052675
面支,18,18,5.120999547
撐的,48,48,4.946112802
後權,23,23,5.111306896
股賣,315,161,4.614710537
市及,20,19,5.170869407
股續,83,73,4.853342375
也受,74,68,4.858878732
抽離,22,20,5.211706223
探點,80,77,4.759501699
度回,85,78,4.786250852
的跳,19,18,5.174317574
盤仍,84,78,4.777853417
不敵,87,83,4.723434852
精華,58,57,4.891478911
華等,19,19,5.120809943
停終,18,18,5.120999547
場指,157,141,4.399898051
及點,114,97,4.705125608
體下,17,17,5.120000896
多於,157,145,4.361071419
於漲,108,103,4.589916306
及塑,24,22,5.197259464
跌至,177,149,4.393744792
於跌,28,28,5.087135744
的則,18,18,5.120999547
醫等,29,28,5.118816484
過蘋,31,31,5.06889871
周五,356,196,4.381407064
在股,55,53,4.937244241
光領,62,54,5.008315285
動下,191,165,4.29312519
下成,22,22,5.114747058
搶攻,39,37,5.072655742
光今,122,116,4.510694374
天走,42,37,5.135665294
勢相,81,76,4.784858497
場一,20,20,5.119610754
度站,60,55,4.960635346
回平,43,37,5.155671861
上來,19,17,5.230884405
僅是,22,22,5.114747058
花一,30,28,5.149423092
一現,30,28,5.149423092
而復,121,99,4.717636229
電也,109,100,4.634965038
也同,188,159,4.336799586
弱盤,39,35,5.135187666
盤雖,63,62,4.852823828
但終,34,34,5.048964892
於鴻,22,22,5.114747058
是弱,21,20,5.166755278
一受,18,17,5.176983493
到月,77,71,4.83398579
海股,63,58,4.933903077
價走,196,175,4.223679076
場跌,91,83,4.754804456
乎都,28,26,5.16589675
都在,117,104,4.62964088
在以,95,84,4.769336687
上最,62,55,4.986062912
創近,126,109,4.61497858
外鴻,14,14,5.107405516
鼎也,14,12,5.251081898
機殼,61,49,5.113183899
廠可,22,19,5.263886955
成及,25,24,5.145356033
軟板,15,15,5.113509985
板廠,59,53,4.992176105
廠台,34,34,5.048964892
則因,31,31,5.06889871
為短,63,58,4.933903077
線跌,45,41,5.076039911
已大,32,31,5.096952211
大今,18,18,5.120999547
天股,77,66,4.92552915
價呈,20,19,5.170869407
彈可,19,17,5.230884405
漲元,124,89,4.87696902
小漲,362,283,3.822639856
是強,28,26,5.16589675
機大,20,20,5.119610754
大廠,232,188,4.212895957
望在,50,49,4.954648385
採用,62,54,5.008315285
續漲,80,59,5.09521129
元漲,183,120,4.720016674
達也,23,23,5.111306896
上元,90,81,4.778387767
也上,47,45,5.004141409
收漲,331,201,4.303888278
於金,29,28,5.118816484
波及,57,51,5.011230931
金也,62,58,4.921655549
逾元,12,12,5.087278495
過中,40,38,5.064045225
度走,39,39,5.013416536
很大,24,24,5.107314707
的原,45,41,5.076039911
價持,84,78,4.777853417
金出,17,17,5.120000896
越大,14,13,5.176477967
也反,18,18,5.120999547
映在,15,14,5.178712693
重因,11,11,5.071959866
時止,19,17,5.230884405
相關,798,569,3.007816299
金的,41,39,5.055440824
才會,68,62,4.910323164
逐漸,243,207,4.09651925
減緩,67,60,4.939413797
而今,58,54,4.956367229
又再,13,13,5.098848254
線對,18,17,5.176983493
於台,211,195,4.108536301
是相,78,71,4.843370565
對不,32,32,5.062410491
利的,42,41,5.018715246
的因,28,26,5.16589675
是要,88,70,4.94924342
盡速,11,11,5.071959866
速站,22,20,5.211706223
回年,29,27,5.157708256
上才,13,13,5.098848254
不會,189,159,4.339851299
會讓,17,16,5.178726249
落空,17,16,5.178726249
證交,141,81,5.093755856
交所,156,92,4.988182743
資上,65,45,5.267852061
周賣,27,15,5.713364655
股億,101,94,4.665180794
資收,21,16,5.39180158
市動,19,19,5.120809943
股又,29,29,5.081289621
成提,12,12,5.087278495
款機,57,45,5.161033846
據台,63,63,4.833371603
灣證,66,62,4.887847603
計上,66,63,4.868254987
在集,103,57,5.332952326
場總,69,48,5.236853601
總買,52,30,5.564629366
進金,58,36,5.442982743
額為,290,126,4.935928094
元總,60,37,5.438924547
總賣,51,29,5.587215489
賣出,354,189,4.434442443
出金,106,82,4.877209001
元累,72,50,5.220293144
累計,304,222,4.108391991
資總,63,39,5.416406894
總持,33,33,5.055759079
持有,96,85,4.761292695
有股,49,47,4.987229374
為兆,109,57,5.376477221
兆億,153,69,5.37290008
元新,118,90,4.828104081
占全,34,34,5.048964892
體上,71,71,4.774982376
市股,164,106,4.824340877
值的,47,47,4.953677922
較年,37,25,5.465162373
少億,67,67,4.803978253
元在,119,101,4.679844423
在個,27,27,5.092704336
超最,75,48,5.303654562
最多,201,103,4.998112584
檔是,14,14,5.107405516
是中,54,49,5.01600622
電總,12,11,5.165847762
總計,34,31,5.150520797
計買,85,78,4.786250852
張其,21,19,5.218485952
晶買,19,17,5.230884405
張排,22,18,5.318889607
面新,11,11,5.071959866
張居,14,13,5.176477967
第大,14,13,5.176477967
雄台,62,61,4.860497029
電聯,172,152,4.348898872
聯電,651,470,3.256239411
電分,12,12,5.087278495
分居,11,11,5.071959866
居第,19,17,5.230884405
數分,30,25,5.271342102
為張,30,18,5.624746808
張張,16,11,5.476265382
元賣,62,37,5.466803761
超新,61,58,4.909208865
金萬,34,22,5.527556769
萬張,519,252,4.177894426
張最,43,28,5.474436607
多另,18,18,5.120999547
超中,18,17,5.176983493
電萬,34,32,5.115616046
多根,18,18,5.120999547
超為,48,31,5.455225664
元另,56,56,4.885627855
計自,22,22,5.114747058
自年,66,58,4.969512016
年年,100,71,5.024078978
年初,106,93,4.711818263
初至,26,26,5.097955592
至月,131,111,4.615520294
日止,51,49,4.970436196
原始,18,18,5.120999547
及自,33,33,5.055759079
進之,18,18,5.120999547
元就,28,26,5.16589675
就個,18,18,5.120999547
股部,109,104,4.583227522
分比,13,13,5.098848254
較上,35,33,5.107057344
多的,201,141,4.54761647
的前,101,74,4.977318169
前三,102,76,4.949561714
三名,95,32,6.01738792
名上,125,67,5.264364673
市公,107,74,5.018839546
公司,1346,716,2.770747456
為第,64,46,5.228456314
一名,69,39,5.492851446
千股,311,19,7.848923254
出千,105,20,6.721908561
股買,99,62,5.193112305
超千,105,20,6.721908561
股第,121,69,5.200974136
名華,44,28,5.495191739
名聯,16,14,5.245416103
中止,46,37,5.213013126
訊號,143,125,4.509105602
浮現,79,66,4.944532328
股金,70,67,4.836315408
到美,199,181,4.183845517
高點,660,511,3.122593438
點隨,50,49,4.954648385
中在,379,150,4.830662218
點預,33,32,5.089416402
量億,170,157,4.296664044
總監,13,13,5.098848254
蔡明,58,31,5.622441987
出手,29,29,5.081289621
若有,19,17,5.230884405
穩住,66,56,5.012481771
的金,73,71,4.795186729
股穩,42,41,5.018715246
意外,125,112,4.573310201
外的,28,28,5.087135744
情台,18,18,5.120999547
高後,204,178,4.221536999
後漲,29,28,5.118816484
幅一,45,45,4.968774092
度收,57,50,5.034931928
業者,143,113,4.647408933
金和,68,64,4.871267726
日盛,78,73,4.808478857
盛金,36,36,5.035018257
有上,27,26,5.1325554
下漲,16,14,5.245416103
年國,14,11,5.332180988
跌但,127,114,4.559631962
日自,41,39,5.055440824
自結,42,38,5.105283155
年度,127,77,5.088563961
稅後,140,81,5.088756144
純益,93,56,5.277260085
益億,21,16,5.39180158
元年,141,100,4.805555129
增倍,20,19,5.170869407
為年,73,66,4.885995333
到油,12,12,5.087278495
報價,189,139,4.531138754
利差,38,31,5.248800998
到壓,25,25,5.102843513
壓縮,15,15,5.113509985
過上,26,23,5.226542084
上游,45,41,5.076039911
等利,41,41,4.998693119
化漲,11,11,5.071959866
穩守,24,24,5.107314707
盤市,11,11,5.071959866
出新,63,61,4.872592364
新一,81,68,4.925351934
一代,29,26,5.198067984
螢幕,28,15,5.750478973
將採,18,18,5.120999547
受限,30,29,5.111671847
龐大,35,34,5.07407356
大產,27,25,5.173969644
產能,163,115,4.706669133
能不,95,88,4.709176587
上分,19,19,5.120809943
分散,18,11,5.603356824
策略,169,143,4.424190916
企圖,61,57,4.930246846
為的,13,11,5.252216254
商加,20,20,5.119610754
摩根,79,68,4.906964658
根大,42,39,5.075690253
券指,11,11,5.071959866
望逐,21,20,5.166755278
逐季,32,28,5.207689015
季走,13,11,5.252216254
價面,12,12,5.087278495
面也,14,14,5.107405516
也已,28,26,5.16589675
間下,21,18,5.273014205
資價,13,12,5.172333377
升盤,12,12,5.087278495
創也,16,16,5.117594894
有超,49,44,5.064290529
幅為,53,49,5.001103761
為盤,96,89,4.701733515
亮點,66,59,4.948579671
說明,120,100,4.698680752
僅剩,55,51,4.9830239
剩個,15,14,5.178712693
日將,62,56,4.964211505
若以,35,31,5.176134505
經驗,63,56,4.976564933
聚焦,138,120,4.542683165
年的,194,153,4.409796654
政黨,39,23,5.607642926
當時,45,33,5.326158034
前周,12,12,5.087278495
後周,16,16,5.117594894
塵埃,14,12,5.251081898
場原,17,15,5.241242886
期連,22,22,5.114747058
但最,11,11,5.071959866
後是,14,14,5.107405516
其實,45,43,5.021159274
心理,44,43,5.002688949
符合,82,73,4.8445899
合預,29,28,5.118816484
期應,11,11,5.071959866
會有,115,105,4.605621933
有太,34,33,5.081785459
太大,58,55,4.934345665
大變,36,33,5.131617249
事實,41,38,5.084915666
實上,22,21,5.162071928
連動,52,51,4.938729325
要小,24,21,5.245347791
很多,38,33,5.178754079
也提,14,12,5.251081898
提醒,58,49,5.072977478
新政,92,56,5.268913271
就職,29,21,5.426465379
有個,23,22,5.156900418
空窗,32,30,5.132626647
在這,38,35,5.11283002
這段,14,14,5.107405516
段時,21,21,5.117549079
間內,23,20,5.254658675
際上,19,18,5.174317574
上還,20,17,5.282019923
能再,56,56,4.885627855
再出,30,29,5.111671847
以高,20,20,5.119610754
率營,16,16,5.117594894
優先,41,33,5.245000036
選擇,703,295,4.062882332
大投,76,70,4.842225037
則指,34,33,5.081785459
距離,72,59,5.014902349
在不,22,21,5.162071928
釐清,21,21,5.117549079
資已,39,38,5.042646362
已連,114,103,4.625445883
連日,201,175,4.23771413
超近,23,21,5.204615317
近億,43,41,5.038266221
將召,43,40,5.066507182
會可,26,26,5.097955592
視為,73,64,4.92426067
和半,13,11,5.252216254
體股,70,57,5.03604114
